,File_path,Sample_Rate,Duration
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_199_center_top_wav_audio_ros.wav,44100.0,15.124897959183674
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_200_center_top_wav_audio_ros.wav,44100.0,30.85061224489796
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_201_center_top_wav_audio_ros.wav,44100.0,28.003265306122447
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_202_center_top_wav_audio_ros.wav,44100.0,67.99673469387756
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_203_center_top_wav_audio_ros.wav,44100.0,19.80081632653061
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_204_center_top_wav_audio_ros.wav,44100.0,30.27591836734694
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_205_center_top_wav_audio_ros.wav,44100.0,41.76979591836735
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_206_center_top_wav_audio_ros.wav,44100.0,39.41877551020408
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_207_center_top_wav_audio_ros.wav,44100.0,66.14204081632653
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_208_center_top_wav_audio_ros.wav,44100.0,96.20897959183674
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_209_center_top_wav_audio_ros.wav,44100.0,23.536326530612246
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_210_center_top_wav_audio_ros.wav,44100.0,18.65142857142857
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_211_center_top_wav_audio_ros.wav,44100.0,31.84326530612245
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_212_center_top_wav_audio_ros.wav,44100.0,42.44897959183673
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_213_center_top_wav_audio_ros.wav,44100.0,170.97142857142856
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_214_center_top_wav_audio_ros.wav,44100.0,39.88897959183674
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_215_center_top_wav_audio_ros.wav,44100.0,119.11836734693877
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_216_center_top_wav_audio_ros.wav,44100.0,30.01469387755102
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_217_center_top_wav_audio_ros.wav,44100.0,20.976326530612244
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_218_center_top_wav_audio_ros.wav,44100.0,18.991020408163266
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_219_center_top_wav_audio_ros.wav,44100.0,21.237551020408162
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_220_center_top_wav_audio_ros.wav,44100.0,24.89469387755102
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_221_center_top_wav_audio_ros.wav,44100.0,31.947755102040816
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_222_center_top_wav_audio_ros.wav,44100.0,16.61387755102041
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_223_center_top_wav_audio_ros.wav,44100.0,16.64
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_224_center_top_wav_audio_ros.wav,44100.0,28.02938775510204
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_225_center_top_wav_audio_ros.wav,44100.0,21.89061224489796
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_226_center_top_wav_audio_ros.wav,44100.0,23.510204081632654
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_228_center_top_wav_audio_ros.wav,44100.0,130.1942857142857
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_229_center_top_wav_audio_ros.wav,44100.0,24.659591836734695
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_230_center_top_wav_audio_ros.wav,44100.0,18.33795918367347
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_231_center_top_wav_audio_ros.wav,44100.0,31.111836734693878
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_232_center_top_wav_audio_ros.wav,44100.0,23.92816326530612
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_233_center_top_wav_audio_ros.wav,44100.0,15.830204081632653
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_234_center_top_wav_audio_ros.wav,44100.0,22.073469387755104
